Player,College,DraftYear,DraftRound,DraftPick,Season,SeasonNum,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
Stephon Castle,UConn,2024,1,4,2024,1,20,SAS,SG,81,47,2162,13.7,0.522,0.337,0.348,4.4,10.3,7.4,22.8,1.7,0.9,13.4,26.0,0.1,1.0,1.1,0.025,-1.5,-1.7,-3.2,-0.6,ROY-1
Stephon Castle,UConn,2024,1,4,2025,2,21,SAS,PG,9,9,301,17.1,0.59,0.373,0.6,5.7,14.3,10.2,32.3,2.8,1.2,23.2,25.6,0.2,0.5,0.7,0.117,-0.5,0.3,-0.2,0.1,
Sterling Brown,SMU,2017,2,46,2017,1,22,MIL,SG,54,4,776,9.1,0.503,0.444,0.117,4.1,17.5,10.8,4.5,2.0,1.4,10.4,14.0,0.0,0.7,0.7,0.043,-2.8,-0.2,-3.1,-0.2,
Sterling Brown,SMU,2017,2,46,2018,2,23,MIL,SG,58,7,1034,10.9,0.563,0.471,0.135,3.0,14.4,9.0,10.7,1.1,0.7,12.2,15.2,0.7,1.4,2.1,0.098,-1.8,0.3,-1.5,0.1,
Sterling Brown,SMU,2017,2,46,2019,3,24,MIL,SF,52,1,767,9.5,0.486,0.531,0.156,4.3,18.5,11.8,8.6,1.7,0.8,13.3,17.0,-0.4,1.5,1.1,0.07,-3.0,1.0,-2.0,0.0,
Sterling Brown,SMU,2017,2,46,2020,4,25,HOU,SG,51,14,1229,11.1,0.597,0.642,0.093,3.2,16.8,9.7,8.4,1.5,0.9,10.5,13.5,1.0,0.8,1.8,0.071,-1.6,0.0,-1.6,0.1,
Sterling Brown,SMU,2017,2,46,2021,5,26,DAL,SG,49,3,628,8.4,0.495,0.594,0.097,4.6,21.8,13.2,7.5,1.1,1.0,12.5,13.2,-0.1,0.9,0.8,0.061,-3.4,0.5,-2.9,-0.1,
Sterling Brown,SMU,2017,2,46,2022,6,27,LAL,SF,4,0,24,7.0,0.0,0.5,0.0,13.9,21.6,17.8,9.4,5.9,0.0,0.0,7.0,0.0,0.1,0.0,0.04,-7.7,4.3,-3.3,0.0,
Steven Adams,Pitt,2013,1,12,2013,1,20,OKC,C,81,20,1197,11.2,0.541,0.0,0.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,0.9,1.9,2.9,0.114,-3.1,0.9,-2.2,-0.1,ROY-7
Steven Adams,Pitt,2013,1,12,2014,2,21,OKC,C,70,67,1771,14.1,0.549,0.005,0.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,1.9,2.2,4.1,0.111,-1.5,0.2,-1.3,0.3,
Steven Adams,Pitt,2013,1,12,2015,3,22,OKC,C,80,80,2014,15.5,0.621,0.0,0.46,12.5,16.1,14.4,4.3,1.0,3.3,14.1,12.6,4.2,2.3,6.5,0.155,0.0,0.2,0.2,1.1,
Steven Adams,Pitt,2013,1,12,2016,4,23,OKC,C,80,80,2389,16.5,0.589,0.002,0.392,13.0,15.4,14.2,5.4,1.8,2.6,16.0,16.2,3.3,3.1,6.5,0.13,-0.2,0.0,-0.2,1.1,
Steven Adams,Pitt,2013,1,12,2017,5,24,OKC,C,76,76,2487,20.6,0.63,0.003,0.402,16.6,13.9,15.3,5.5,1.8,2.8,13.3,16.7,6.7,3.0,9.7,0.187,1.7,-0.6,1.1,2.0,DPOY-12
Steven Adams,Pitt,2013,1,12,2018,6,25,OKC,C,80,80,2669,18.5,0.591,0.002,0.361,14.7,14.8,14.7,6.6,2.0,2.4,12.6,16.4,5.1,4.0,9.1,0.163,0.7,0.4,1.1,2.1,
Steven Adams,Pitt,2013,1,12,2019,7,26,OKC,C,63,63,1680,20.5,0.604,0.006,0.421,14.0,24.0,19.2,13.2,1.5,3.4,14.2,17.3,3.8,2.7,6.5,0.185,1.9,1.1,2.9,2.1,
Steven Adams,Pitt,2013,1,12,2020,8,27,NOP,C,58,58,1605,15.1,0.596,0.01,0.438,14.4,20.4,17.4,9.1,1.6,2.2,17.5,11.7,2.3,1.7,4.0,0.119,-0.4,0.1,-0.3,0.7,
Steven Adams,Pitt,2013,1,12,2021,9,28,MEM,C,76,75,1999,17.6,0.56,0.003,0.518,17.9,22.0,19.9,16.1,1.6,2.7,19.6,12.0,3.8,3.0,6.8,0.163,1.0,1.0,2.0,2.0,
Steven Adams,Pitt,2013,1,12,2022,10,29,MEM,C,42,42,1133,17.5,0.564,0.004,0.49,20.1,25.3,22.7,11.2,1.5,3.7,19.8,14.6,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7,
Steven Adams,Pitt,2013,1,12,2024,11,31,HOU,C,58,3,794,16.6,0.541,0.012,0.557,21.8,22.0,21.9,10.9,1.3,3.2,20.6,13.6,1.0,1.3,2.3,0.137,0.0,0.3,0.3,0.5,
Steven Adams,Pitt,2013,1,12,2025,12,32,HOU,C,7,2,155,18.9,0.665,0.0,0.6,25.5,22.0,23.6,9.1,2.2,2.6,20.2,10.6,0.4,0.3,0.7,0.213,1.9,0.0,1.9,0.2,
Svi Mykhailiuk,Kansas,2018,2,47,2018,1,21,2TM,SF,42,0,440,6.0,0.447,0.636,0.143,2.2,6.2,4.2,10.9,1.5,0.2,12.4,16.0,-0.4,0.3,-0.1,-0.012,-3.9,-1.1,-5.0,-0.3,
Svi Mykhailiuk,Kansas,2018,2,47,2019,2,22,DET,SF,56,27,1265,11.2,0.578,0.704,0.173,1.5,7.9,4.7,12.3,1.6,0.3,12.3,17.1,1.0,0.6,1.6,0.06,-0.7,-1.2,-1.9,0.0,
Svi Mykhailiuk,Kansas,2018,2,47,2020,3,23,2TM,SF,66,14,1324,10.4,0.529,0.621,0.099,1.9,11.4,6.6,12.9,1.9,0.8,14.3,20.0,-0.8,1.1,0.3,0.01,-1.9,-0.7,-2.6,-0.2,
Svi Mykhailiuk,Kansas,2018,2,47,2021,4,24,TOR,SF,56,5,716,9.6,0.509,0.573,0.158,2.9,11.5,7.0,8.8,1.8,0.5,11.3,16.9,0.1,0.7,0.8,0.052,-2.7,-0.2,-2.9,-0.2,
Svi Mykhailiuk,Kansas,2018,2,47,2022,5,25,2TM,SF,32,8,468,14.0,0.584,0.572,0.225,3.4,8.9,6.1,16.5,1.5,0.7,11.2,19.3,0.5,0.3,0.8,0.081,0.5,-0.7,-0.1,0.2,
Svi Mykhailiuk,Kansas,2018,2,47,2023,6,26,BOS,SF,41,2,413,11.7,0.575,0.788,0.066,3.0,10.0,6.7,11.0,1.3,0.2,7.8,16.1,0.5,0.4,0.9,0.106,-0.9,-0.9,-1.8,0.0,
Svi Mykhailiuk,Kansas,2018,2,47,2024,7,27,UTA,SF,38,13,760,9.8,0.526,0.672,0.116,3.1,9.6,6.4,14.7,1.2,0.9,14.1,20.3,-0.2,0.1,-0.1,-0.009,-1.4,-2.1,-3.5,-0.3,
Svi Mykhailiuk,Kansas,2018,2,47,2025,8,28,UTA,SF,9,9,244,10.3,0.61,0.738,0.077,3.5,7.5,5.5,9.3,1.4,0.4,9.4,12.4,0.3,0.1,0.3,0.063,-1.1,-0.7,-1.7,0.0,
T.J. Leaf,UCLA,2017,1,18,2017,1,20,IND,PF,53,0,459,10.7,0.545,0.309,0.118,7.2,13.0,10.1,2.8,0.5,0.8,6.5,14.9,0.5,0.3,0.8,0.082,-1.4,-1.7,-3.1,-0.1,
T.J. Leaf,UCLA,2017,1,18,2018,2,21,IND,PF,58,1,522,16.9,0.572,0.169,0.169,9.3,17.1,13.3,6.9,0.8,3.2,5.8,17.5,0.9,0.7,1.6,0.148,0.3,-0.6,-0.3,0.2,
T.J. Leaf,UCLA,2017,1,18,2019,3,22,IND,PF,28,1,222,12.9,0.451,0.209,0.186,11.5,23.5,17.5,5.7,2.2,1.6,7.9,20.0,-0.1,0.4,0.3,0.061,-2.5,0.1,-2.4,0.0,
T.J. Leaf,UCLA,2017,1,18,2020,4,23,POR,PF,7,0,35,11.2,0.551,0.0,0.2,0.0,15.7,7.6,4.0,2.8,2.6,15.5,15.8,0.0,0.0,0.0,0.022,-3.9,0.9,-3.0,0.0,
T.J. Warren,NC State,2014,1,14,2014,1,21,PHO,SF,40,1,614,14.0,0.551,0.098,0.089,7.3,7.9,7.6,6.6,1.5,1.1,10.8,17.8,0.7,0.4,1.1,0.085,-0.6,-0.4,-0.9,0.2,
T.J. Warren,NC State,2014,1,14,2015,2,22,PHO,SF,47,4,1070,15.7,0.549,0.159,0.145,5.7,9.3,7.5,7.2,1.7,1.2,6.4,19.9,1.7,0.6,2.2,0.101,0.5,-0.9,-0.5,0.4,
T.J. Warren,NC State,2014,1,14,2016,3,23,PHO,SF,66,59,2048,15.6,0.539,0.12,0.189,6.5,11.7,9.0,5.8,1.8,1.5,6.1,19.2,3.0,1.1,4.1,0.096,0.1,-0.7,-0.6,0.7,
T.J. Warren,NC State,2014,1,14,2017,4,24,PHO,SF,65,65,2142,17.6,0.541,0.085,0.24,6.1,10.5,8.3,7.2,1.5,1.5,6.7,24.9,2.6,0.8,3.4,0.077,0.8,-1.6,-0.7,0.7,
T.J. Warren,NC State,2014,1,14,2018,5,25,PHO,SF,43,36,1360,16.3,0.58,0.295,0.203,2.5,11.8,7.1,7.7,1.8,1.8,7.2,22.7,1.6,0.5,2.1,0.074,0.9,-1.1,-0.2,0.6,
T.J. Warren,NC State,2014,1,14,2019,6,26,IND,SF,67,67,2202,18.4,0.61,0.227,0.205,3.4,10.5,7.0,7.1,1.7,1.4,7.2,23.3,4.0,2.6,6.5,0.143,1.2,0.0,1.1,1.7,
T.J. Warren,NC State,2014,1,14,2020,7,27,IND,SF,4,4,117,11.6,0.56,0.137,0.196,1.9,11.1,6.5,6.5,0.8,0.0,6.7,21.6,0.1,0.1,0.1,0.045,-3.6,-1.9,-5.5,-0.1,
T.J. Warren,NC State,2014,1,14,2022,8,29,2TM,PF,42,0,687,13.5,0.55,0.248,0.13,4.2,15.4,9.8,8.7,1.6,1.5,6.5,19.5,0.4,0.8,1.2,0.081,-1.7,-0.2,-2.0,0.0,
T.J. Warren,NC State,2014,1,14,2023,9,30,MIN,SF,11,0,125,9.2,0.479,0.317,0.098,4.8,14.8,10.0,10.1,1.6,0.7,8.6,16.5,0.0,0.2,0.2,0.06,-5.0,0.5,-4.5,-0.1,
Taelon Peter,Liberty,2025,2,54,2025,1,23,IND,SG,6,0,58,5.3,0.487,0.909,0.273,3.2,7.5,5.2,14.2,0.8,1.6,24.5,11.3,0.0,0.0,0.0,0.001,-4.6,-0.5,-5.1,0.0,
Talen Horton-Tucker,Iowa State,2019,2,46,2019,1,19,LAL,SG,6,1,81,12.3,0.535,0.433,0.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,0.0,0.2,0.1,0.07,-4.0,2.0,-2.1,0.0,
Talen Horton-Tucker,Iowa State,2019,2,46,2020,2,20,LAL,SG,65,4,1304,12.9,0.536,0.268,0.264,2.2,12.3,7.3,20.8,2.4,1.4,16.1,21.7,-0.1,2.2,2.1,0.078,-2.6,1.5,-1.2,0.3,
Talen Horton-Tucker,Iowa State,2019,2,46,2021,3,21,LAL,SG,60,19,1511,11.0,0.503,0.338,0.232,2.6,11.1,6.9,14.9,1.9,1.7,12.1,19.2,-0.2,1.2,1.1,0.033,-3.2,-0.2,-3.3,-0.5,
Talen Horton-Tucker,Iowa State,2019,2,46,2022,4,22,UTA,SG,65,20,1313,13.7,0.508,0.331,0.274,3.4,13.7,8.6,27.4,1.5,1.9,15.5,25.9,-0.3,1.1,0.8,0.029,-1.1,-0.5,-1.6,0.2,
Talen Horton-Tucker,Iowa State,2019,2,46,2023,5,23,UTA,PG,51,11,1009,13.4,0.503,0.391,0.234,2.3,10.8,6.6,25.5,2.2,1.7,11.2,24.0,0.3,0.5,0.8,0.039,-0.9,-0.4,-1.2,0.2,
Talen Horton-Tucker,Iowa State,2019,2,46,2024,6,24,CHI,SG,58,0,724,13.8,0.567,0.419,0.337,2.8,11.5,7.2,16.1,1.4,1.3,10.7,21.6,0.6,0.5,1.1,0.075,-1.4,-1.1,-2.4,-0.1,
Tari Eason,LSU,2022,1,17,2022,1,21,HOU,PF,82,5,1767,15.2,0.525,0.261,0.22,12.0,18.9,15.4,7.4,2.6,2.6,12.2,19.3,0.9,1.7,2.6,0.07,-1.3,-0.4,-1.7,0.1,
Tari Eason,LSU,2022,1,17,2023,2,22,HOU,PF,22,0,480,17.1,0.528,0.265,0.175,10.2,24.2,17.1,8.3,3.1,3.6,8.9,19.8,0.3,1.0,1.3,0.125,-0.4,2.0,1.6,0.4,
Tari Eason,LSU,2022,1,17,2024,3,23,HOU,PF,57,16,1420,18.5,0.567,0.329,0.186,9.4,17.9,13.6,8.5,3.3,3.2,9.7,19.4,2.1,2.9,5.0,0.169,1.0,2.6,3.6,2.0,
Tari Eason,LSU,2022,1,17,2025,4,24,HOU,PF,8,1,205,15.0,0.681,0.551,0.072,4.1,16.1,10.4,11.2,1.9,2.4,20.2,18.0,0.2,0.3,0.5,0.115,1.8,0.1,1.9,0.2,
Taurean Prince,Baylor,2016,1,12,2016,1,22,ATL,SF,59,10,981,9.8,0.513,0.358,0.33,2.8,14.6,8.8,8.4,2.2,2.4,15.7,17.2,-0.4,1.5,1.1,0.054,-3.5,1.7,-1.8,0.0,
Taurean Prince,Baylor,2016,1,12,2017,2,23,ATL,SF,82,82,2464,12.8,0.549,0.469,0.185,2.3,15.3,8.8,13.9,1.7,1.5,15.3,22.1,0.0,2.0,2.0,0.038,-0.5,-0.6,-1.1,0.6,
Taurean Prince,Baylor,2016,1,12,2018,3,24,ATL,SF,55,47,1552,11.9,0.575,0.53,0.195,1.5,12.3,6.7,11.1,1.6,1.1,13.4,19.5,0.8,0.7,1.5,0.047,-1.0,-1.0,-2.0,0.0,
Taurean Prince,Baylor,2016,1,12,2019,4,25,BRK,PF,64,61,1857,9.1,0.497,0.583,0.12,2.8,18.1,10.6,9.2,1.5,1.1,14.0,20.4,-1.7,2.3,0.6,0.014,-2.8,-0.1,-2.9,-0.4,
Taurean Prince,Baylor,2016,1,12,2020,5,26,2TM,PF,41,10,905,12.1,0.54,0.474,0.232,2.3,15.3,8.8,12.8,1.5,2.3,11.5,19.6,0.2,0.8,1.0,0.052,-1.2,-0.6,-1.8,0.0,
Taurean Prince,Baylor,2016,1,12,2021,6,27,MIN,PF,69,8,1177,12.4,0.589,0.587,0.21,2.3,13.8,7.9,8.1,1.9,1.9,11.1,17.0,1.0,1.2,2.2,0.09,-1.0,0.0,-0.9,0.3,
Taurean Prince,Baylor,2016,1,12,2022,7,28,MIN,PF,54,4,1192,10.0,0.597,0.512,0.203,1.4,10.8,6.2,9.6,1.1,1.1,14.3,17.3,0.3,1.0,1.3,0.052,-2.6,-0.6,-3.3,-0.4,
Taurean Prince,Baylor,2016,1,12,2023,8,29,LAL,PF,78,49,2108,8.8,0.579,0.622,0.119,1.2,10.5,6.1,7.2,1.3,1.4,10.8,13.8,0.3,1.7,1.9,0.043,-2.6,-0.2,-2.8,-0.4,
Taurean Prince,Baylor,2016,1,12,2024,9,30,MIL,SF,80,73,2166,9.8,0.613,0.652,0.093,1.8,12.2,7.2,9.4,1.7,0.6,13.3,12.5,1.3,2.2,3.5,0.077,-2.0,0.3,-1.7,0.1,
Taurean Prince,Baylor,2016,1,12,2025,10,31,MIL,SF,8,0,169,7.7,0.623,0.737,0.079,0.0,8.3,4.2,5.7,1.7,1.1,11.3,11.1,0.1,0.1,0.2,0.06,-3.1,-0.2,-3.4,-0.1,
Taylor Hendricks,Central Florida,2023,1,9,2023,1,20,UTA,PF,40,23,856,11.8,0.578,0.583,0.121,6.0,17.7,11.9,5.0,1.6,3.1,9.7,13.7,0.7,0.6,1.2,0.07,-1.3,-0.4,-1.6,0.1,
Taylor Hendricks,Central Florida,2023,1,9,2024,2,21,UTA,PF,3,3,75,7.1,0.354,0.667,0.222,7.2,14.3,10.8,3.4,3.2,5.0,9.2,12.1,-0.1,0.1,0.0,-0.008,-4.8,1.3,-3.5,0.0,
Taylor Hendricks,Central Florida,2023,1,9,2025,3,22,UTA,PF,9,3,148,9.9,0.46,0.425,0.2,11.4,16.1,13.7,4.0,1.3,2.1,10.3,13.4,0.0,0.1,0.1,0.027,-2.9,-2.2,-5.1,-0.1,
Terance Mann,Florida State,2019,2,48,2019,1,23,LAC,SF,41,6,362,10.6,0.545,0.253,0.342,2.9,12.6,7.9,19.3,1.4,1.2,16.5,12.6,0.4,0.4,0.8,0.106,-2.7,1.2,-1.5,0.0,
Terance Mann,Florida State,2019,2,48,2020,2,24,LAC,SG,67,10,1263,13.8,0.603,0.26,0.269,5.1,16.1,10.8,11.3,1.1,0.9,9.3,15.1,2.4,1.3,3.7,0.141,-0.5,0.3,-0.2,0.6,
Terance Mann,Florida State,2019,2,48,2021,3,25,LAC,SF,81,33,2317,13.4,0.572,0.301,0.238,4.9,14.3,9.7,13.1,1.2,0.8,9.9,16.0,3.1,2.4,5.5,0.113,-0.8,0.2,-0.6,0.8,
Terance Mann,Florida State,2019,2,48,2022,4,26,LAC,SG,81,36,1872,13.4,0.619,0.378,0.225,4.7,11.8,8.3,14.0,1.1,1.0,12.2,15.3,2.8,1.5,4.3,0.111,-0.3,0.1,-0.2,0.8,
Terance Mann,Florida State,2019,2,48,2023,5,27,LAC,SG,75,71,1873,12.0,0.615,0.414,0.193,5.4,9.7,7.7,8.5,1.1,0.7,8.2,13.6,3.0,1.2,4.2,0.106,-0.8,-0.7,-1.5,0.2,
Terance Mann,Florida State,2019,2,48,2024,6,28,2TM,SG,67,13,1414,12.0,0.584,0.395,0.165,5.3,10.4,7.8,11.7,1.6,1.0,9.6,14.7,1.7,1.3,3.0,0.101,-1.4,0.0,-1.3,0.2,
Terance Mann,Florida State,2019,2,48,2025,7,29,BRK,SG,9,9,245,14.7,0.616,0.397,0.205,6.8,6.5,6.7,18.8,2.2,0.0,8.1,14.7,0.6,0.0,0.5,0.102,-0.1,-0.6,-0.7,0.1,
Terrence Jones,Kentucky,2012,1,18,2012,1,21,HOU,PF,19,0,276,17.1,0.512,0.202,0.181,11.6,15.0,13.4,8.6,2.2,5.2,11.4,18.1,0.3,0.4,0.7,0.128,0.3,1.4,1.7,0.3,
Terrence Jones,Kentucky,2012,1,18,2013,2,22,HOU,PF,76,71,2078,19.1,0.577,0.142,0.274,9.2,18.5,14.1,7.0,1.3,3.5,8.2,18.3,4.6,2.7,7.3,0.169,1.9,0.3,2.2,2.2,
Terrence Jones,Kentucky,2012,1,18,2014,3,23,HOU,PF,33,24,889,18.3,0.567,0.124,0.314,9.7,17.6,13.7,6.9,1.0,5.2,9.8,18.4,1.7,1.3,3.0,0.16,0.7,0.5,1.2,0.7,
Terrence Jones,Kentucky,2012,1,18,2015,4,24,HOU,PF,50,11,1044,13.5,0.519,0.215,0.316,6.5,15.9,11.1,6.3,1.1,3.1,10.5,19.3,0.8,0.7,1.5,0.068,-0.9,-1.2,-2.1,0.0,
Terrence Jones,Kentucky,2012,1,18,2016,5,25,2TM,PF,54,12,1270,16.1,0.515,0.152,0.346,5.4,20.2,12.7,7.5,1.5,3.5,7.8,21.4,0.4,1.9,2.3,0.086,-1.0,0.4,-0.6,0.5,
Terrence Jones,Kentucky,2012,1,18,2018,6,27,HOU,PF,2,0,5,-15.8,0.225,0.5,0.25,0.0,90.3,44.2,0.0,0.0,0.0,18.4,47.2,-0.1,0.0,-0.1,-0.661,-24.7,-6.4,-31.1,0.0,
Terrence Ross,Washington,2012,1,8,2012,1,21,TOR,SG,73,2,1239,10.4,0.491,0.429,0.092,3.3,10.6,6.9,7.2,1.8,0.9,9.2,19.6,0.0,0.8,0.9,0.034,-1.7,-0.7,-2.5,-0.1,
Terrence Ross,Washington,2012,1,8,2013,2,22,TOR,SG,81,62,2159,12.0,0.553,0.543,0.13,2.3,11.3,6.8,6.1,1.5,1.0,10.0,18.6,2.0,2.2,4.2,0.094,0.0,-0.2,-0.2,1.0,
Terrence Ross,Washington,2012,1,8,2014,3,23,TOR,SF,82,61,2092,11.2,0.519,0.518,0.074,1.8,10.7,6.2,6.5,1.3,1.0,8.1,18.3,1.3,1.0,2.4,0.054,-0.1,-1.3,-1.4,0.3,
Terrence Ross,Washington,2012,1,8,2015,4,24,TOR,SF,73,7,1747,12.9,0.551,0.542,0.099,1.4,10.6,6.1,5.3,1.6,1.2,6.6,18.2,2.1,1.6,3.6,0.1,0.6,-0.3,0.3,1.0,
Terrence Ross,Washington,2012,1,8,2016,5,25,2TM,SF,78,24,1955,13.4,0.55,0.524,0.103,1.0,10.8,5.9,7.1,2.2,1.4,8.0,19.3,1.5,2.0,3.5,0.086,-0.3,0.1,-0.2,0.9,
Terrence Ross,Washington,2012,1,8,2017,6,26,ORL,SG,24,20,600,9.9,0.505,0.487,0.188,1.8,11.6,6.7,9.3,2.2,1.5,12.3,17.3,-0.2,0.5,0.3,0.025,-2.8,0.1,-2.7,-0.1,
Terrence Ross,Washington,2012,1,8,2018,7,27,ORL,SG,81,0,2150,15.4,0.561,0.551,0.14,1.3,12.8,7.0,9.9,1.6,1.1,7.6,23.9,1.7,2.6,4.3,0.095,1.1,-0.3,0.8,1.5,6MOY-5
Terrence Ross,Washington,2012,1,8,2019,8,28,ORL,SG,69,0,1889,14.0,0.548,0.596,0.217,0.7,12.3,6.3,6.8,2.0,1.1,7.0,22.8,1.1,2.0,3.0,0.077,-0.1,-0.3,-0.4,0.8,
Terrence Ross,Washington,2012,1,8,2020,9,29,ORL,SG,46,2,1347,13.2,0.53,0.429,0.224,1.1,11.4,6.1,13.2,1.7,1.4,9.9,24.1,-0.1,1.0,0.9,0.03,-1.4,-0.8,-2.3,-0.1,
Terrence Ross,Washington,2012,1,8,2021,10,30,ORL,SG,63,0,1448,10.0,0.515,0.477,0.235,1.5,10.3,5.9,12.5,0.9,0.8,10.9,20.5,-0.5,0.9,0.3,0.011,-2.5,-1.1,-3.7,-0.6,
Terrence Ross,Washington,2012,1,8,2022,11,31,2TM,SG,63,9,1330,10.2,0.544,0.555,0.073,1.8,11.2,6.5,10.2,1.3,0.7,8.2,16.8,0.5,1.2,1.6,0.059,-1.8,-0.3,-2.1,0.0,
Terrence Shannon Jr.,Illinois,2024,1,27,2024,1,24,MIN,SG,32,1,339,11.9,0.56,0.272,0.184,3.3,11.9,7.7,13.8,1.0,1.4,10.9,17.7,0.3,0.4,0.6,0.091,-2.1,0.0,-2.1,0.0,
Terrence Shannon Jr.,Illinois,2024,1,27,2025,2,25,MIN,SG,7,0,115,4.8,0.434,0.393,0.25,3.1,13.3,8.4,8.6,1.7,0.0,16.2,13.9,-0.1,0.1,0.0,-0.019,-5.8,-0.7,-6.5,-0.1,
Terry Rozier,Louisville,2015,1,16,2015,1,21,BOS,PG,39,0,311,5.0,0.326,0.255,0.094,8.1,13.5,10.8,16.5,0.9,0.3,14.7,17.7,-0.6,0.3,-0.3,-0.047,-4.7,-1.4,-6.1,-0.3,
Terry Rozier,Louisville,2015,1,16,2016,2,22,BOS,PG,74,0,1263,10.9,0.466,0.436,0.161,3.6,16.3,10.0,15.2,1.8,0.7,9.7,17.1,0.0,1.4,1.4,0.054,-1.6,0.1,-1.4,0.2,
Terry Rozier,Louisville,2015,1,16,2017,3,23,BOS,PG,80,16,2068,15.1,0.52,0.503,0.186,3.4,16.3,9.9,17.5,1.9,0.8,8.5,20.4,2.2,3.4,5.6,0.13,0.9,1.2,2.1,2.1,6MOY-10
Terry Rozier,Louisville,2015,1,16,2018,4,24,BOS,PG,79,14,1791,12.9,0.501,0.506,0.14,1.9,16.4,9.1,17.7,1.8,1.0,8.8,18.6,0.9,2.3,3.2,0.086,-0.7,0.5,-0.2,0.8,
Terry Rozier,Louisville,2015,1,16,2019,5,25,CHO,PG,63,63,2164,14.8,0.553,0.45,0.202,2.4,11.8,7.0,20.4,1.4,0.4,12.1,23.7,1.9,1.1,3.0,0.066,0.8,-1.2,-0.4,0.8,
Terry Rozier,Louisville,2015,1,16,2020,6,26,CHO,SG,69,69,2383,17.1,0.575,0.504,0.178,2.1,11.8,6.9,20.0,1.8,1.1,9.5,24.4,3.3,2.0,5.2,0.105,2.2,-0.5,1.6,2.2,
Terry Rozier,Louisville,2015,1,16,2021,7,27,CHO,SG,73,73,2458,17.6,0.566,0.508,0.151,2.4,11.3,6.8,19.7,1.8,1.0,7.2,23.2,4.3,1.6,5.9,0.115,2.4,-0.7,1.7,2.3,
Terry Rozier,Louisville,2015,1,16,2022,8,28,CHO,SG,63,63,2221,14.7,0.517,0.425,0.185,2.4,10.2,6.2,22.7,1.6,0.6,9.4,26.9,0.1,1.6,1.7,0.037,0.6,-1.1,-0.6,0.8,
Terry Rozier,Louisville,2015,1,16,2023,9,29,2TM,SG,61,60,2040,17.3,0.555,0.411,0.198,1.9,12.0,6.8,27.5,1.5,1.0,8.9,25.9,2.3,1.6,3.9,0.091,2.2,-0.7,1.5,1.8,
Terry Rozier,Louisville,2015,1,16,2024,10,30,MIA,PG,64,23,1658,10.5,0.497,0.485,0.17,3.0,12.8,7.9,14.8,1.1,0.8,10.3,20.4,-0.5,1.5,1.0,0.029,-2.6,-1.0,-3.7,-0.7,
Thomas Bryant,Indiana,2017,2,42,2017,1,20,LAL,C,15,0,72,9.9,0.441,0.476,0.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,0.0,0.1,0.1,0.05,-3.1,-0.2,-3.3,0.0,
Thomas Bryant,Indiana,2017,2,42,2018,2,21,WAS,C,72,53,1496,21.0,0.674,0.197,0.273,8.1,25.1,16.5,9.3,0.8,3.8,9.6,17.6,4.3,1.3,5.6,0.178,2.3,-0.3,2.0,1.5,
Thomas Bryant,Indiana,2017,2,42,2019,3,22,WAS,C,46,36,1147,21.1,0.649,0.218,0.278,9.0,23.1,15.8,11.1,1.0,3.7,10.2,18.9,3.1,0.8,3.9,0.164,2.9,-0.7,2.2,1.2,
Thomas Bryant,Indiana,2017,2,42,2020,4,23,WAS,C,10,10,271,18.7,0.704,0.231,0.264,7.1,16.8,11.9,8.2,0.7,2.5,9.8,17.2,0.7,0.2,1.0,0.171,1.4,-0.6,0.9,0.2,
Thomas Bryant,Indiana,2017,2,42,2021,5,24,WAS,C,27,9,439,16.6,0.607,0.284,0.27,6.7,20.4,13.6,7.9,0.7,4.1,10.3,18.7,0.7,0.4,1.1,0.118,-0.4,-0.7,-1.0,0.1,
Thomas Bryant,Indiana,2017,2,42,2022,6,25,2TM,C,59,26,1081,19.7,0.682,0.16,0.341,8.9,24.6,17.0,4.3,0.7,2.4,8.2,18.2,2.7,1.4,4.1,0.183,1.1,-0.5,0.6,0.7,
Thomas Bryant,Indiana,2017,2,42,2023,7,26,MIA,C,38,4,441,19.0,0.639,0.148,0.315,10.2,26.2,18.1,8.3,1.1,3.5,11.0,19.3,0.9,0.8,1.6,0.177,-0.6,0.2,-0.4,0.2,
Thomas Bryant,Indiana,2017,2,42,2024,8,27,2TM,C,66,8,963,17.2,0.614,0.461,0.199,9.7,19.2,14.5,7.6,1.4,3.9,7.9,17.1,1.8,1.2,3.1,0.152,0.7,0.0,0.6,0.6,
Thomas Bryant,Indiana,2017,2,42,2025,9,28,CLE,C,6,0,34,11.6,0.403,0.429,0.143,9.4,16.8,13.0,4.2,4.2,5.6,6.3,19.1,-0.1,0.1,0.0,0.02,-6.1,0.7,-5.5,0.0,
Thomas Robinson,Kansas,2012,1,5,2012,1,21,2TM,PF,70,0,1056,10.9,0.451,0.003,0.34,13.0,21.3,17.1,6.7,2.0,1.9,19.3,19.1,-0.9,0.9,-0.1,-0.002,-3.8,-1.5,-5.3,-0.9,
