Player,DraftStatus,DraftYear,DraftRound,DraftPick,Rk,Season,SeasonNum,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
Deyonta Davis,Drafted,2016.0,2,31,4462,2017,2,21,MEM,C,62,6,943,16.6,0.621,0.0,0.215,9.0,22.0,15.3,7.1,0.8,3.9,9.9,15.3,1.9,0.8,2.7,0.138,-0.9,-0.6,-1.5,0.1,
Deyonta Davis,Drafted,2016.0,2,31,3936,2018,3,22,ATL,C,9,0,118,15.6,0.682,0.045,0.455,8.7,23.7,16.0,5.8,1.2,3.7,10.2,10.1,0.3,0.1,0.4,0.145,-1.5,-0.6,-2.0,0.0,
Diamond Stone,Drafted,2016.0,2,40,5295,2016,1,19,LAC,C,7,0,24,-1.2,0.339,0.0,0.308,4.8,22.7,14.0,0.0,0.0,3.4,11.9,31.3,-0.1,0.0,-0.1,-0.211,-14.9,-5.9,-20.8,-0.1,
Diante Garrett,Undrafted,,,,6957,2012,1,24,PHO,PG,19,0,149,9.0,0.375,0.306,0.204,3.7,7.8,5.7,31.3,3.4,0.0,23.1,20.7,-0.3,0.1,-0.2,-0.073,-3.6,-0.9,-4.4,-0.1,
Diante Garrett,Undrafted,,,,6492,2013,2,25,UTA,PG,71,0,1048,7.1,0.459,0.362,0.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,-1.1,0.3,-0.8,-0.036,-4.0,-0.6,-4.6,-0.7,
Didi Louzada,Drafted,2019.0,2,35,3042,2020,1,21,NOP,SF,3,0,56,-0.9,0.308,0.615,0.0,1.9,3.9,2.9,6.5,1.7,0.0,18.8,12.0,-0.1,0.0,-0.1,-0.099,-7.8,-1.8,-9.6,-0.1,
Didi Louzada,Drafted,2019.0,2,35,2403,2021,2,22,2TM,SF,9,1,129,6.4,0.517,0.697,0.061,4.1,10.6,7.2,5.3,0.8,1.5,12.9,13.0,0.0,0.0,0.0,-0.005,-4.1,-3.4,-7.5,-0.2,
Dillon Brooks,Drafted,2017.0,2,45,4405,2017,1,22,MEM,SF,82,74,2350,9.8,0.531,0.342,0.215,2.4,10.5,6.3,9.3,1.6,0.7,12.8,18.5,0.1,1.1,1.2,0.025,-2.9,-1.1,-4.0,-1.2,
Dillon Brooks,Drafted,2017.0,2,45,3880,2018,2,23,MEM,SF,18,0,330,7.6,0.499,0.328,0.246,3.0,7.6,5.3,7.6,1.5,1.1,12.3,20.9,-0.3,0.3,0.0,-0.004,-5.0,-1.2,-6.3,-0.4,
Dillon Brooks,Drafted,2017.0,2,45,3349,2019,3,24,MEM,SG,73,73,2112,11.3,0.51,0.385,0.19,3.5,8.6,6.1,10.5,1.4,1.1,9.7,25.2,-0.4,1.6,1.2,0.027,-2.7,-1.4,-4.1,-1.1,
Dillon Brooks,Drafted,2017.0,2,45,2811,2020,4,25,MEM,SF,67,67,1997,12.1,0.515,0.361,0.189,2.8,7.7,5.2,11.7,1.9,1.2,9.6,26.1,-0.5,1.8,1.4,0.033,-2.6,-1.1,-3.7,-0.9,
Dillon Brooks,Drafted,2017.0,2,45,2705,2021,5,26,MEM,SF,32,31,885,15.5,0.515,0.283,0.202,3.4,8.8,6.0,15.4,1.9,0.8,8.0,28.8,0.7,0.9,1.6,0.087,-1.0,-0.8,-1.8,0.0,
Dillon Brooks,Drafted,2017.0,2,45,1657,2022,6,27,MEM,SF,73,73,2214,9.4,0.494,0.443,0.155,2.2,9.5,5.8,11.7,1.4,0.7,8.9,21.8,-0.8,2.4,1.6,0.034,-3.4,-0.5,-3.9,-1.1,DEF2
Dillon Brooks,Drafted,2017.0,2,45,1590,2023,7,28,HOU,SF,72,72,2227,9.4,0.549,0.482,0.191,2.5,9.4,5.9,7.5,1.4,0.4,9.6,17.6,0.6,2.1,2.7,0.058,-3.3,-0.3,-3.6,-0.9,
Dillon Brooks,Drafted,2017.0,2,45,1010,2024,8,29,HOU,SF,75,75,2388,11.0,0.555,0.524,0.135,3.3,9.1,6.1,7.4,1.2,0.6,7.4,17.7,2.7,2.5,5.1,0.103,-1.4,0.0,-1.4,0.4,
Dillon Brooks,Drafted,2017.0,2,45,257,2025,9,30,PHO,SF,4,4,119,15.0,0.526,0.523,0.185,3.7,7.8,5.7,13.1,4.1,1.6,10.2,27.5,0.0,0.1,0.1,0.059,-0.6,0.6,-0.1,0.1,
Dillon Jones,Drafted,2024.0,1,26,765,2024,1,23,OKC,SF,54,3,551,8.1,0.464,0.474,0.211,6.0,17.3,11.8,12.6,1.4,0.7,16.2,13.3,-0.1,0.9,0.8,0.067,-4.3,0.3,-4.0,-0.3,
Dion Waiters,Drafted,2012.0,1,4,7251,2012,1,21,CLE,SG,61,48,1756,13.7,0.492,0.249,0.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,0.3,0.6,0.9,0.026,-0.4,-1.8,-2.1,-0.1,ROY-5
Dion Waiters,Drafted,2012.0,1,4,6784,2013,2,22,CLE,SG,70,24,2072,14.0,0.508,0.252,0.237,1.7,9.0,5.3,18.2,1.6,0.7,12.3,26.9,0.3,1.3,1.6,0.037,-0.3,-1.2,-1.5,0.3,6MOY-8
Dion Waiters,Drafted,2012.0,1,4,6300,2014,3,23,2TM,SG,80,23,2208,10.9,0.46,0.26,0.182,2.1,7.4,4.8,11.9,2.1,0.8,10.0,22.5,-0.6,1.7,1.1,0.025,-2.5,-0.8,-3.3,-0.7,
Dion Waiters,Drafted,2012.0,1,4,5809,2015,4,24,OKC,SG,78,15,2152,9.4,0.492,0.34,0.222,1.9,8.0,5.1,10.0,1.9,0.5,13.4,17.7,0.3,1.8,2.1,0.046,-2.4,-0.4,-2.8,-0.4,
Dion Waiters,Drafted,2012.0,1,4,5330,2016,5,25,MIA,SG,46,43,1384,14.5,0.507,0.324,0.192,1.4,10.9,6.1,23.8,1.5,1.1,12.5,26.3,0.2,1.5,1.6,0.057,0.3,-0.4,-0.1,0.7,
Dion Waiters,Drafted,2012.0,1,4,4836,2017,6,26,MIA,SG,30,30,918,10.5,0.487,0.415,0.168,1.0,8.5,4.7,19.8,1.3,0.8,13.7,25.0,-0.7,0.8,0.1,0.004,-2.1,-1.4,-3.5,-0.4,
Dion Waiters,Drafted,2012.0,1,4,4305,2018,7,27,MIA,SG,44,28,1138,11.4,0.53,0.605,0.092,0.7,10.2,5.4,16.4,1.2,0.7,11.4,21.1,0.1,1.1,1.2,0.052,-0.5,-0.6,-1.1,0.3,
Dion Waiters,Drafted,2012.0,1,4,3774,2019,8,28,2TM,SG,10,0,207,11.5,0.521,0.475,0.172,1.1,11.5,6.4,14.4,0.9,2.7,13.1,25.2,-0.1,0.2,0.1,0.03,-0.7,-0.6,-1.2,0.0,
Dionte Christmas,Undrafted,,,,6425,2013,1,27,PHO,SF,31,0,198,11.1,0.489,0.5,0.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,0.2,0.1,0.3,0.083,-0.5,-1.3,-1.8,0.0,
Dirk Nowitzki,Undrafted,,,,8075,2010,1,32,DAL,PF,73,73,2504,23.4,0.612,0.142,0.376,2.4,20.8,12.0,14.2,0.8,1.4,9.1,28.2,7.8,3.3,11.1,0.213,4.3,0.8,5.1,4.5,"MVP-6,AS,NBA2"
Dirk Nowitzki,Undrafted,,,,7617,2011,2,33,DAL,PF,62,62,2079,21.7,0.564,0.205,0.343,2.5,19.9,11.3,12.6,1.1,1.2,9.0,29.2,5.0,2.6,7.6,0.175,3.7,0.1,3.7,3.0,"MVP-12,AS,NBA3"
Dirk Nowitzki,Undrafted,,,,7135,2012,3,34,DAL,PF,53,47,1661,19.8,0.564,0.216,0.265,2.5,21.5,12.2,13.5,1.2,1.7,7.9,24.2,3.3,1.8,5.0,0.145,3.0,0.1,3.1,2.2,
Dirk Nowitzki,Undrafted,,,,6667,2013,4,35,DAL,PF,80,80,2628,23.6,0.603,0.258,0.295,1.8,20.0,10.9,14.2,1.4,1.4,7.5,26.9,8.6,2.3,10.9,0.199,5.0,0.0,5.0,4.7,"MVP-14,AS"
Dirk Nowitzki,Undrafted,,,,6188,2014,5,36,DAL,PF,77,77,2282,19.2,0.56,0.258,0.272,2.1,19.9,11.0,10.4,0.9,1.2,6.5,24.9,5.2,2.0,7.2,0.152,2.7,-0.5,2.2,2.4,AS
Dirk Nowitzki,Undrafted,,,,5697,2015,6,37,DAL,PF,75,75,2364,19.0,0.555,0.308,0.252,2.4,20.3,11.4,10.1,1.1,1.8,6.4,25.5,4.2,2.6,6.8,0.138,2.4,0.1,2.5,2.7,
Dirk Nowitzki,Undrafted,,,,5211,2016,7,38,DAL,PF,54,54,1424,17.0,0.529,0.308,0.165,1.8,28.3,14.4,10.6,1.1,2.4,6.6,25.8,0.6,1.9,2.5,0.084,0.8,0.1,0.8,1.0,
Dirk Nowitzki,Undrafted,,,,4711,2017,8,39,DAL,C,77,77,1900,16.7,0.575,0.445,0.142,1.2,25.2,12.8,10.4,1.1,2.1,6.0,20.5,2.6,2.2,4.8,0.121,1.7,0.6,2.3,2.1,
Dirk Nowitzki,Undrafted,,,,4187,2018,9,40,DAL,PF,51,20,795,9.6,0.469,0.545,0.133,0.7,20.5,10.6,6.9,0.5,1.9,4.3,22.5,-0.5,0.8,0.3,0.016,-2.7,-1.2,-3.9,-0.4,AS
Dmytro Skapintsev,Undrafted,,,,1129,2023,1,25,NYK,C,2,0,2,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,-0.483,-16.0,-9.8,-25.9,0.0,
Domantas Sabonis,Drafted,2016.0,1,11,5270,2016,1,20,OKC,PF,81,66,1632,6.9,0.469,0.331,0.139,3.1,16.4,9.8,7.2,1.2,1.6,14.0,15.4,-1.0,1.8,0.8,0.022,-4.5,-0.1,-4.5,-1.0,
Domantas Sabonis,Drafted,2016.0,1,11,4778,2017,2,21,IND,C,74,19,1810,17.5,0.567,0.056,0.339,10.4,25.2,17.8,12.7,1.1,1.6,15.3,22.1,2.5,2.2,4.7,0.126,-0.6,-0.5,-1.1,0.4,
Domantas Sabonis,Drafted,2016.0,1,11,4244,2018,3,22,IND,C,74,5,1838,21.9,0.63,0.024,0.416,11.5,29.8,20.8,18.2,1.3,1.5,16.2,23.5,4.3,3.3,7.6,0.197,1.9,1.3,3.1,2.4,6MOY-2
Domantas Sabonis,Drafted,2016.0,1,11,3716,2019,4,23,IND,PF,62,62,2159,20.7,0.586,0.079,0.349,9.7,29.3,19.6,21.7,1.1,1.2,14.8,23.3,4.1,3.4,7.5,0.168,2.0,1.2,3.2,2.9,AS
Domantas Sabonis,Drafted,2016.0,1,11,3184,2020,5,24,IND,PF,62,62,2231,20.6,0.601,0.179,0.363,7.3,28.6,18.0,27.5,1.6,1.2,16.9,24.1,4.0,3.0,6.9,0.149,2.3,1.6,3.8,3.3,AS
Domantas Sabonis,Drafted,2016.0,1,11,2253,2021,6,25,2TM,PF,62,61,2136,21.9,0.637,0.162,0.429,10.3,29.0,19.5,23.6,1.3,1.1,17.5,22.3,5.3,1.8,7.1,0.159,3.2,0.9,4.1,3.2,
Domantas Sabonis,Drafted,2016.0,1,11,2024,2022,7,26,SAC,C,79,79,2736,23.5,0.668,0.088,0.467,10.6,30.0,20.3,30.4,1.1,1.2,16.9,21.3,9.6,3.0,12.6,0.221,4.1,1.8,5.8,5.4,"MVP-7,AS,NBA3"
Domantas Sabonis,Drafted,2016.0,1,11,1153,2023,8,27,SAC,C,82,82,2928,23.2,0.637,0.081,0.389,11.0,32.3,21.4,33.9,1.2,1.5,17.9,22.2,8.6,4.0,12.6,0.206,4.0,2.4,6.5,6.2,"MVP-8,DPOY-10,NBA3"
Domantas Sabonis,Drafted,2016.0,1,11,581,2024,9,28,SAC,C,70,70,2429,22.9,0.655,0.175,0.324,12.3,32.6,22.4,26.0,1.0,1.0,16.5,21.6,7.4,2.7,10.1,0.199,4.2,1.1,5.2,4.4,
Domantas Sabonis,Drafted,2016.0,1,11,150,2025,10,29,SAC,C,6,6,208,16.1,0.562,0.159,0.275,12.2,34.2,23.0,16.2,1.6,0.4,17.1,19.0,0.1,0.2,0.3,0.08,-0.9,-0.4,-1.3,0.0,
Dominic McGuire,Undrafted,,,,8048,2010,1,25,CHA,SF,52,8,760,10.4,0.437,0.011,0.214,10.0,21.8,15.9,9.0,0.7,3.5,11.2,13.8,0.1,0.9,0.9,0.059,-3.3,0.3,-2.9,-0.2,
Dominic McGuire,Undrafted,,,,7587,2011,2,26,GSW,PF,64,6,1127,11.8,0.486,0.019,0.252,7.4,17.4,12.4,14.0,2.0,2.5,19.4,11.8,0.6,0.9,1.5,0.062,-1.8,1.0,-0.8,0.3,
Dominic McGuire,Undrafted,,,,7103,2012,3,27,3TM,SF,26,10,387,7.7,0.422,0.0,0.179,5.7,18.4,12.0,7.5,1.8,2.3,16.6,8.7,-0.1,0.4,0.3,0.035,-3.7,1.3,-2.3,0.0,
Dominick Barlow,Undrafted,,,,1622,2022,1,19,SAS,PF,28,0,408,12.4,0.567,0.047,0.291,11.9,15.6,13.7,7.6,1.2,3.8,13.4,11.3,0.5,0.2,0.7,0.082,-3.7,-0.9,-4.6,-0.3,
Dominick Barlow,Undrafted,,,,1551,2023,2,20,SAS,PF,33,1,420,14.6,0.548,0.08,0.372,11.5,17.7,14.5,11.7,1.4,2.8,6.4,14.1,0.7,0.4,1.1,0.126,-1.7,0.0,-1.7,0.0,
Dominick Barlow,Undrafted,,,,979,2024,3,21,ATL,PF,35,4,375,14.6,0.58,0.239,0.292,10.0,15.0,12.4,6.9,1.1,3.9,3.8,14.5,0.7,0.3,1.0,0.131,-1.4,-0.8,-2.2,0.0,
Dominick Barlow,Undrafted,,,,333,2025,4,22,PHI,PF,2,2,50,12.2,0.593,0.4,0.6,13.3,13.5,13.4,12.5,0.0,1.8,19.2,12.8,0.1,0.0,0.1,0.096,-0.9,-0.9,-1.8,0.0,
Dominique Jones,Drafted,2010.0,1,25,8005,2010,1,22,DAL,SG,18,0,135,10.6,0.4,0.089,0.378,5.4,15.9,10.8,20.8,1.9,1.7,16.0,21.7,-0.2,0.2,0.0,0.007,-2.5,1.6,-0.9,0.0,
Dominique Jones,Drafted,2010.0,1,25,7539,2011,2,23,DAL,SG,33,1,268,11.8,0.493,0.11,0.507,3.8,14.6,9.2,24.6,2.0,1.5,23.9,20.3,-0.1,0.4,0.2,0.044,-3.1,1.2,-1.9,0.0,
Dominique Jones,Drafted,2010.0,1,25,7049,2012,3,24,DAL,PG,29,3,338,12.4,0.438,0.083,0.486,6.0,8.7,7.4,36.2,2.1,0.5,22.3,23.0,-0.2,0.2,0.0,0.001,-1.7,-1.8,-3.4,-0.1,
Donald Sloan,Undrafted,,,,7675,2011,1,24,3TM,PG,33,11,669,8.9,0.433,0.126,0.152,3.0,8.6,5.7,26.5,1.0,0.3,18.8,17.6,-0.4,0.1,-0.3,-0.024,-3.3,-2.1,-5.3,-0.6,
Donald Sloan,Undrafted,,,,7198,2012,2,25,2TM,SG,23,0,263,9.6,0.455,0.244,0.321,1.3,11.5,6.2,22.0,1.0,0.0,13.6,17.5,0.0,0.0,0.1,0.017,-1.8,-1.2,-3.0,-0.1,
Donald Sloan,Undrafted,,,,6731,2013,3,26,IND,SG,48,1,392,8.5,0.437,0.359,0.171,1.2,11.0,6.3,20.1,1.3,0.2,14.9,17.2,-0.3,0.6,0.3,0.039,-3.3,0.3,-3.0,-0.1,
Donald Sloan,Undrafted,,,,6252,2014,4,27,IND,PG,53,21,1107,13.1,0.503,0.369,0.217,1.2,13.0,7.1,27.5,1.1,0.0,14.3,18.6,0.9,1.1,2.0,0.085,0.0,-0.1,-0.1,0.5,
Donald Sloan,Undrafted,,,,5763,2015,5,28,BRK,PG,61,33,1318,13.9,0.536,0.283,0.297,1.4,13.5,7.4,30.0,1.2,0.2,16.8,16.1,1.7,0.3,2.0,0.071,-0.3,-1.4,-1.7,0.1,
Donatas Motiejūnas,Drafted,2011.0,1,20,7123,2012,1,22,HOU,PF,44,14,538,12.2,0.531,0.39,0.239,7.7,11.9,9.8,9.5,0.6,1.4,13.6,22.1,0.4,0.3,0.7,0.061,-1.9,-1.6,-3.5,-0.2,
Donatas Motiejūnas,Drafted,2011.0,1,20,6651,2013,2,23,HOU,PF,62,3,952,10.7,0.504,0.284,0.324,7.4,18.2,13.1,5.5,1.0,1.6,12.7,17.8,0.3,1.0,1.4,0.069,-3.2,-0.6,-3.8,-0.4,
Donatas Motiejūnas,Drafted,2011.0,1,20,6175,2014,3,24,HOU,PF,71,62,2037,14.4,0.553,0.19,0.237,7.4,15.4,11.4,10.8,1.4,1.3,13.7,19.1,2.4,2.3,4.7,0.11,-0.4,-0.1,-0.5,0.8,
Donatas Motiejūnas,Drafted,2011.0,1,20,5681,2015,4,25,HOU,PF,37,22,547,11.3,0.504,0.278,0.259,7.4,14.6,11.0,12.2,1.5,0.8,16.2,21.4,0.0,0.3,0.3,0.027,-2.8,-1.7,-4.5,-0.3,
Donatas Motiejūnas,Drafted,2011.0,1,20,5192,2016,5,26,NOP,PF,34,0,479,9.1,0.47,0.341,0.355,5.7,16.6,11.1,9.7,1.8,1.9,16.3,17.6,-0.5,0.6,0.2,0.016,-4.5,0.3,-4.3,-0.3,
Donatas Motiejūnas,Drafted,2011.0,1,20,4173,2018,6,28,SAS,PF,3,0,13,-0.5,0.436,0.0,0.333,16.9,8.3,12.6,11.9,0.0,6.5,30.4,33.5,-0.1,0.0,-0.1,-0.246,-19.4,-2.3,-21.7,-0.1,
Donovan Clingan,Drafted,2024.0,1,7,929,2024,1,20,POR,C,67,37,1324,17.4,0.574,0.147,0.311,17.3,26.1,21.6,8.3,1.2,7.5,15.9,14.2,1.8,2.2,4.0,0.144,-1.7,1.4,-0.3,0.6,
Donovan Clingan,Drafted,2024.0,1,7,140,2025,2,21,POR,C,9,9,217,19.0,0.587,0.403,0.194,18.6,21.4,19.9,8.2,1.9,5.3,6.9,12.9,0.6,0.3,0.9,0.197,1.2,0.4,1.6,0.2,
Donovan Mitchell,Drafted,2017.0,1,13,4682,2017,1,21,UTA,SG,79,71,2638,16.7,0.541,0.404,0.218,2.3,10.4,6.4,19.4,2.2,0.9,12.6,29.1,1.4,3.8,5.2,0.095,0.9,0.3,1.2,2.2,ROY-2
Donovan Mitchell,Drafted,2017.0,1,13,4163,2018,2,22,UTA,SG,77,77,2598,17.2,0.537,0.339,0.259,2.5,10.5,6.6,21.2,2.0,0.9,11.3,31.6,1.3,3.7,5.0,0.092,1.2,0.1,1.3,2.2,
Donovan Mitchell,Drafted,2017.0,1,13,3623,2019,3,23,UTA,SG,69,69,2364,18.8,0.558,0.352,0.24,2.6,11.3,7.1,21.6,1.4,0.5,11.0,30.8,3.2,2.2,5.4,0.11,2.4,-0.6,1.9,2.3,AS
Donovan Mitchell,Drafted,2017.0,1,13,3088,2020,4,24,UTA,PG,53,53,1771,21.3,0.569,0.423,0.29,3.1,10.6,7.0,26.7,1.4,0.7,10.7,33.5,3.9,2.2,6.2,0.167,4.6,-0.2,4.3,2.8,AS
Donovan Mitchell,Drafted,2017.0,1,13,2358,2021,5,25,UTA,SG,67,67,2266,21.6,0.572,0.475,0.227,2.7,10.6,6.8,27.7,2.2,0.5,11.7,32.9,4.7,2.5,7.2,0.152,4.6,-0.3,4.3,3.6,AS
Donovan Mitchell,Drafted,2017.0,1,13,1934,2022,6,26,CLE,SG,68,68,2432,22.9,0.614,0.453,0.262,3.1,10.9,7.0,21.4,2.0,1.0,10.3,32.1,5.4,3.5,8.9,0.176,5.6,0.6,6.3,5.0,"MVP-6,CPOY-6,AS,NBA2"
Donovan Mitchell,Drafted,2017.0,1,13,1247,2023,7,27,CLE,SG,55,55,1942,22.1,0.595,0.454,0.292,2.7,13.4,8.1,28.3,2.6,1.4,11.1,31.4,3.6,2.9,6.4,0.159,4.6,1.2,5.8,3.9,AS
Donovan Mitchell,Drafted,2017.0,1,13,672,2024,8,28,CLE,SG,71,71,2232,20.9,0.575,0.48,0.274,2.8,12.5,7.8,23.9,2.0,0.7,9.2,30.9,4.8,2.8,7.6,0.163,3.8,-0.2,3.7,3.2,"MVP-5,CPOY-9,AS,NBA1"
Donovan Mitchell,Drafted,2017.0,1,13,42,2025,9,29,CLE,SG,9,9,298,26.2,0.685,0.5,0.33,0.7,10.4,5.4,27.6,2.2,1.3,12.2,31.5,1.0,0.3,1.3,0.215,7.7,0.5,8.2,0.8,
Donovan Williams,Undrafted,,,,2120,2022,1,21,ATL,SG,2,0,4,14.5,0.4,0.4,0.0,0.0,55.4,27.4,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,-0.225,-9.1,-6.1,-15.2,0.0,
Donta Hall,Undrafted,,,,3476,2019,1,22,2TM,PF,9,0,133,13.6,0.652,0.0,0.818,11.4,19.2,15.4,4.2,1.1,3.8,14.3,11.1,0.2,0.2,0.4,0.137,-3.5,-0.4,-3.9,-0.1,
Donta Hall,Undrafted,,,,2937,2020,2,23,ORL,PF,13,0,179,22.3,0.731,0.0,0.971,13.5,22.8,18.0,9.4,1.4,5.1,13.8,14.0,0.6,0.2,0.8,0.223,0.9,0.6,1.6,0.2,
Donte DiVincenzo,Drafted,2018.0,1,17,3950,2018,1,22,MIL,SG,27,0,411,9.1,0.507,0.669,0.097,4.2,11.4,8.0,9.7,1.5,1.2,12.8,15.1,0.0,0.6,0.6,0.069,-2.8,0.6,-2.2,0.0,
Donte DiVincenzo,Drafted,2018.0,1,17,3413,2019,2,23,MIL,SG,66,24,1520,14.1,0.557,0.484,0.169,4.6,15.5,10.3,13.6,2.6,1.2,14.1,17.3,1.0,3.2,4.3,0.135,-1.1,2.4,1.3,1.3,
Donte DiVincenzo,Drafted,2018.0,1,17,2869,2020,3,24,MIL,SG,66,66,1814,13.0,0.542,0.574,0.118,4.9,16.7,11.0,14.2,1.9,0.7,12.5,16.7,1.5,2.1,3.6,0.095,-0.2,0.4,0.2,1.0,
Donte DiVincenzo,Drafted,2018.0,1,17,2601,2021,4,25,2TM,SG,42,1,1006,11.3,0.51,0.649,0.247,4.3,14.0,9.1,16.1,2.3,0.7,16.2,18.9,-0.1,0.9,0.7,0.035,-1.8,-0.5,-2.3,-0.1,
Donte DiVincenzo,Drafted,2018.0,1,17,1720,2022,5,26,GSW,SG,72,36,1894,12.8,0.593,0.7,0.131,4.7,14.0,9.4,17.3,2.4,0.5,16.4,15.1,1.9,2.3,4.2,0.106,-0.6,1.3,0.7,1.3,
Donte DiVincenzo,Drafted,2018.0,1,17,1470,2023,6,27,NYK,SG,81,63,2360,16.0,0.597,0.702,0.114,3.0,11.2,7.1,13.7,2.3,1.4,9.7,21.3,3.6,3.0,6.6,0.135,2.5,0.9,3.4,3.2,
Donte DiVincenzo,Drafted,2018.0,1,17,896,2024,7,28,MIN,SG,62,10,1606,14.1,0.582,0.739,0.106,2.2,13.3,7.9,20.2,2.2,1.0,13.8,19.4,1.6,2.2,3.9,0.115,0.8,1.1,1.9,1.6,
Donte DiVincenzo,Drafted,2018.0,1,17,80,2025,8,29,MIN,SG,9,9,268,15.5,0.627,0.755,0.234,3.1,11.0,7.2,17.2,1.8,1.4,11.9,18.9,0.5,0.2,0.7,0.131,2.1,-0.2,1.8,0.3,
Donte Grantham,Undrafted,,,,4006,2018,1,23,OKC,SF,3,0,2,-38.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-0.946,-23.6,-14.0,-37.6,0.0,
Donté Greene,Undrafted,,,,7941,2010,1,22,SAC,SF,69,21,1127,9.7,0.482,0.399,0.168,4.8,10.2,7.4,6.5,1.6,1.3,12.6,18.2,-0.2,0.8,0.5,0.022,-1.8,-0.4,-2.2,-0.1,
Donté Greene,Undrafted,,,,7466,2011,2,23,SAC,PF,53,7,777,11.8,0.491,0.395,0.207,2.6,16.9,9.4,6.8,1.2,2.7,9.9,18.0,0.3,0.3,0.7,0.041,-1.6,-0.8,-2.4,-0.1,
Dorell Wright,Undrafted,,,,8210,2010,1,25,GSW,SF,82,82,3147,15.0,0.539,0.45,0.199,3.1,12.6,7.8,11.6,2.0,1.5,9.6,19.3,3.9,1.8,5.8,0.088,1.3,-0.5,0.8,2.2,
Dorell Wright,Undrafted,,,,7759,2011,2,26,GSW,SF,61,61,1650,15.0,0.553,0.555,0.186,4.1,14.9,9.6,8.8,1.8,1.2,8.2,17.3,2.6,0.8,3.4,0.099,1.6,-0.7,0.9,1.2,
Dorell Wright,Undrafted,,,,7278,2012,3,27,PHI,SF,79,8,1783,16.0,0.551,0.603,0.235,2.6,17.0,9.6,13.1,1.8,1.5,8.8,18.7,2.8,2.1,4.9,0.132,1.9,0.6,2.6,2.1,
Dorell Wright,Undrafted,,,,6810,2013,4,28,POR,SF,68,13,984,11.9,0.524,0.68,0.232,3.2,17.5,10.5,9.4,1.2,1.1,10.6,16.2,0.9,1.0,1.9,0.091,0.4,0.5,0.9,0.7,
Dorell Wright,Undrafted,,,,6327,2014,5,29,POR,SF,48,2,592,13.4,0.525,0.568,0.221,2.6,17.2,10.0,10.2,1.7,1.3,7.9,17.1,0.7,0.8,1.6,0.128,0.3,1.5,1.8,0.6,
Dorian Finney-Smith,Undrafted,,,,5015,2016,1,23,DAL,PF,81,35,1642,7.7,0.486,0.574,0.183,3.7,12.4,7.9,6.0,1.6,1.4,11.1,11.6,-0.1,1.5,1.4,0.041,-3.3,0.6,-2.6,-0.3,
Dorian Finney-Smith,Undrafted,,,,4500,2017,2,24,DAL,PF,21,13,448,7.6,0.482,0.554,0.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,-0.2,0.3,0.1,0.015,-3.8,-0.8,-4.6,-0.3,
Dorian Finney-Smith,Undrafted,,,,3977,2018,3,25,DAL,SF,81,26,1985,11.0,0.53,0.481,0.195,7.5,13.4,10.5,6.9,1.7,1.5,11.4,14.0,1.2,2.0,3.3,0.079,-1.8,0.4,-1.4,0.3,
Dorian Finney-Smith,Undrafted,,,,3437,2019,4,26,DAL,PF,71,68,2120,12.3,0.595,0.58,0.207,7.3,12.7,10.0,7.2,1.0,1.6,10.8,12.9,3.3,1.5,4.9,0.11,0.1,-0.3,-0.2,0.9,
Dorian Finney-Smith,Undrafted,,,,2896,2020,5,27,DAL,PF,60,60,1921,12.0,0.609,0.648,0.088,5.7,13.0,9.3,7.2,1.3,1.2,9.0,12.2,2.8,1.6,4.4,0.11,0.2,0.0,0.1,1.0,
Dorian Finney-Smith,Undrafted,,,,2573,2021,6,28,DAL,PF,80,80,2644,12.5,0.604,0.629,0.12,5.1,10.7,7.9,8.2,1.7,1.3,9.9,13.8,3.4,3.2,6.6,0.121,0.1,0.7,0.8,1.9,
Dorian Finney-Smith,Undrafted,,,,1742,2022,7,29,2TM,PF,66,66,2009,9.2,0.523,0.675,0.118,6.5,11.5,9.0,6.7,1.4,1.6,10.5,13.2,0.6,1.6,2.1,0.051,-1.7,-0.3,-2.0,0.0,
Dorian Finney-Smith,Undrafted,,,,1449,2023,8,30,BRK,PF,68,56,1934,10.1,0.546,0.658,0.09,6.0,12.1,9.0,7.6,1.4,1.8,10.0,13.2,1.0,1.6,2.6,0.065,-2.0,-0.1,-2.0,0.0,
Dorian Finney-Smith,Undrafted,,,,868,2024,9,31,2TM,PF,63,40,1818,10.1,0.604,0.722,0.103,5.0,10.4,7.7,6.9,1.6,1.2,11.0,12.3,1.5,1.4,2.9,0.078,-1.1,0.1,-1.0,0.5,
